Event	ID	Name			Wwise Object Path	Notes
	2668214265	Play_DIALG_DOCLOUIS_RSLoss_10			\Doc Lewis\Play_DIALG_DOCLOUIS_RSLoss_10	
	2668214266	Play_DIALG_DOCLOUIS_RSLoss_13			\Doc Lewis\Play_DIALG_DOCLOUIS_RSLoss_13	
	2668214267	Play_DIALG_DOCLOUIS_RSLoss_12			\Doc Lewis\Play_DIALG_DOCLOUIS_RSLoss_12	
	2668214268	Play_DIALG_DOCLOUIS_RSLoss_15			\Doc Lewis\Play_DIALG_DOCLOUIS_RSLoss_15	
	2668214269	Play_DIALG_DOCLOUIS_RSLoss_14			\Doc Lewis\Play_DIALG_DOCLOUIS_RSLoss_14	
	2668214270	Play_DIALG_DOCLOUIS_RSLoss_17			\Doc Lewis\Play_DIALG_DOCLOUIS_RSLoss_17	
	2668214271	Play_DIALG_DOCLOUIS_RSLoss_16			\Doc Lewis\Play_DIALG_DOCLOUIS_RSLoss_16	
	2710953004	Play_DIALG_DOCLOUIS_PistonHondo2FunTips_02			\Doc Lewis\Play_DIALG_DOCLOUIS_PistonHondo2FunTips_02	
	2710953005	Play_DIALG_DOCLOUIS_PistonHondo2FunTips_03			\Doc Lewis\Play_DIALG_DOCLOUIS_PistonHondo2FunTips_03	
	2710953007	Play_DIALG_DOCLOUIS_PistonHondo2FunTips_01			\Doc Lewis\Play_DIALG_DOCLOUIS_PistonHondo2FunTips_01	
	2775890724	Play_DIALG_DOCLOUIS_CornermanH2H_LMWinner_08			\Doc Lewis\Play_DIALG_DOCLOUIS_CornermanH2H_LMWinner_08	
	2775890725	Play_DIALG_DOCLOUIS_CornermanH2H_LMWinner_09			\Doc Lewis\Play_DIALG_DOCLOUIS_CornermanH2H_LMWinner_09	
	2775890728	Play_DIALG_DOCLOUIS_CornermanH2H_LMWinner_04			\Doc Lewis\Play_DIALG_DOCLOUIS_CornermanH2H_LMWinner_04	
	2775890729	Play_DIALG_DOCLOUIS_CornermanH2H_LMWinner_05			\Doc Lewis\Play_DIALG_DOCLOUIS_CornermanH2H_LMWinner_05	
	2775890730	Play_DIALG_DOCLOUIS_CornermanH2H_LMWinner_06			\Doc Lewis\Play_DIALG_DOCLOUIS_CornermanH2H_LMWinner_06	
	2775890731	Play_DIALG_DOCLOUIS_CornermanH2H_LMWinner_07			\Doc Lewis\Play_DIALG_DOCLOUIS_CornermanH2H_LMWinner_07	
	2775890733	Play_DIALG_DOCLOUIS_CornermanH2H_LMWinner_01			\Doc Lewis\Play_DIALG_DOCLOUIS_CornermanH2H_LMWinner_01	
	2775890734	Play_DIALG_DOCLOUIS_CornermanH2H_LMWinner_02			\Doc Lewis\Play_DIALG_DOCLOUIS_CornermanH2H_LMWinner_02	
	2819544016	Play_DIALG_DOCLOUIS_RSWinBeatUp_06			\Doc Lewis\Play_DIALG_DOCLOUIS_RSWinBeatUp_06	
	2819544017	Play_DIALG_DOCLOUIS_RSWinBeatUp_07			\Doc Lewis\Play_DIALG_DOCLOUIS_RSWinBeatUp_07	
	2819544018	Play_DIALG_DOCLOUIS_RSWinBeatUp_04			\Doc Lewis\Play_DIALG_DOCLOUIS_RSWinBeatUp_04	
	2819544019	Play_DIALG_DOCLOUIS_RSWinBeatUp_05			\Doc Lewis\Play_DIALG_DOCLOUIS_RSWinBeatUp_05	
	2819544020	Play_DIALG_DOCLOUIS_RSWinBeatUp_02			\Doc Lewis\Play_DIALG_DOCLOUIS_RSWinBeatUp_02	
	2819544021	Play_DIALG_DOCLOUIS_RSWinBeatUp_03			\Doc Lewis\Play_DIALG_DOCLOUIS_RSWinBeatUp_03	
	2819544023	Play_DIALG_DOCLOUIS_RSWinBeatUp_01			\Doc Lewis\Play_DIALG_DOCLOUIS_RSWinBeatUp_01	
	2819544030	Play_DIALG_DOCLOUIS_RSWinBeatUp_08			\Doc Lewis\Play_DIALG_DOCLOUIS_RSWinBeatUp_08	
	2819544031	Play_DIALG_DOCLOUIS_RSWinBeatUp_09			\Doc Lewis\Play_DIALG_DOCLOUIS_RSWinBeatUp_09	
	2829096736	Play_DIALG_DOCLOUIS_RSWonByDecision_02			\Doc Lewis\Play_DIALG_DOCLOUIS_RSWonByDecision_02	
	2829096737	Play_DIALG_DOCLOUIS_RSWonByDecision_03			\Doc Lewis\Play_DIALG_DOCLOUIS_RSWonByDecision_03	
	2829096739	Play_DIALG_DOCLOUIS_RSWonByDecision_01			\Doc Lewis\Play_DIALG_DOCLOUIS_RSWonByDecision_01	
	2836321608	Play_DIALG_DOCLOUIS_RSWinBeatUp_11			\Doc Lewis\Play_DIALG_DOCLOUIS_RSWinBeatUp_11	
	2836321609	Play_DIALG_DOCLOUIS_RSWinBeatUp_10			\Doc Lewis\Play_DIALG_DOCLOUIS_RSWinBeatUp_10	
	2836321610	Play_DIALG_DOCLOUIS_RSWinBeatUp_13			\Doc Lewis\Play_DIALG_DOCLOUIS_RSWinBeatUp_13	
	2836321611	Play_DIALG_DOCLOUIS_RSWinBeatUp_12			\Doc Lewis\Play_DIALG_DOCLOUIS_RSWinBeatUp_12	
	2854271064	Play_DIALG_DOCLOUIS_CornermanH2H_LMWinOppBM_01			\Doc Lewis\Play_DIALG_DOCLOUIS_CornermanH2H_LMWinOppBM_01	
	2854271066	Play_DIALG_DOCLOUIS_CornermanH2H_LMWinOppBM_03			\Doc Lewis\Play_DIALG_DOCLOUIS_CornermanH2H_LMWinOppBM_03	
	2854271067	Play_DIALG_DOCLOUIS_CornermanH2H_LMWinOppBM_02			\Doc Lewis\Play_DIALG_DOCLOUIS_CornermanH2H_LMWinOppBM_02	
	2854271068	Play_DIALG_DOCLOUIS_CornermanH2H_LMWinOppBM_05			\Doc Lewis\Play_DIALG_DOCLOUIS_CornermanH2H_LMWinOppBM_05	
	2854271069	Play_DIALG_DOCLOUIS_CornermanH2H_LMWinOppBM_04			\Doc Lewis\Play_DIALG_DOCLOUIS_CornermanH2H_LMWinOppBM_04	
	2854271070	Play_DIALG_DOCLOUIS_CornermanH2H_LMWinOppBM_07			\Doc Lewis\Play_DIALG_DOCLOUIS_CornermanH2H_LMWinOppBM_07	
	2854271071	Play_DIALG_DOCLOUIS_CornermanH2H_LMWinOppBM_06			\Doc Lewis\Play_DIALG_DOCLOUIS_CornermanH2H_LMWinOppBM_06	
	2858667298	Play_DIALG_DOCLOUIS_TutorialVideo_01b			\Doc Lewis\Play_DIALG_DOCLOUIS_TutorialVideo_01b	
	2868284676	Play_DIALG_DOCLOUIS_RSWinLastStandOneLoss_08			\Doc Lewis\Play_DIALG_DOCLOUIS_RSWinLastStandOneLoss_08	
	2868284680	Play_DIALG_DOCLOUIS_RSWinLastStandOneLoss_04			\Doc Lewis\Play_DIALG_DOCLOUIS_RSWinLastStandOneLoss_04	
	2868284681	Play_DIALG_DOCLOUIS_RSWinLastStandOneLoss_05			\Doc Lewis\Play_DIALG_DOCLOUIS_RSWinLastStandOneLoss_05	
	2868284682	Play_DIALG_DOCLOUIS_RSWinLastStandOneLoss_06			\Doc Lewis\Play_DIALG_DOCLOUIS_RSWinLastStandOneLoss_06	
	2868284683	Play_DIALG_DOCLOUIS_RSWinLastStandOneLoss_07			\Doc Lewis\Play_DIALG_DOCLOUIS_RSWinLastStandOneLoss_07	
	2868284685	Play_DIALG_DOCLOUIS_RSWinLastStandOneLoss_01			\Doc Lewis\Play_DIALG_DOCLOUIS_RSWinLastStandOneLoss_01	
	2868284686	Play_DIALG_DOCLOUIS_RSWinLastStandOneLoss_02			\Doc Lewis\Play_DIALG_DOCLOUIS_RSWinLastStandOneLoss_02	
	2868284687	Play_DIALG_DOCLOUIS_RSWinLastStandOneLoss_03			\Doc Lewis\Play_DIALG_DOCLOUIS_RSWinLastStandOneLoss_03	
	2897637059	Play_DIALG_DOCLOUIS_Sandman2PuzzleTips_03			\Doc Lewis\Play_DIALG_DOCLOUIS_Sandman2PuzzleTips_03	
	2897637060	Play_DIALG_DOCLOUIS_Sandman2PuzzleTips_04			\Doc Lewis\Play_DIALG_DOCLOUIS_Sandman2PuzzleTips_04	
	2897637061	Play_DIALG_DOCLOUIS_Sandman2PuzzleTips_05			\Doc Lewis\Play_DIALG_DOCLOUIS_Sandman2PuzzleTips_05	
	2897637062	Play_DIALG_DOCLOUIS_Sandman2PuzzleTips_06			\Doc Lewis\Play_DIALG_DOCLOUIS_Sandman2PuzzleTips_06	
	2897637063	Play_DIALG_DOCLOUIS_Sandman2PuzzleTips_07			\Doc Lewis\Play_DIALG_DOCLOUIS_Sandman2PuzzleTips_07	
	2909000091	Play_DIALG_DOCLOUIS_TutorialVideo_02b			\Doc Lewis\Play_DIALG_DOCLOUIS_TutorialVideo_02b	
	2964165077	Play_DIALG_DOCLOUIS_RSLossLastStand_01			\Doc Lewis\Play_DIALG_DOCLOUIS_RSLossLastStand_01	
	2964165078	Play_DIALG_DOCLOUIS_RSLossLastStand_02			\Doc Lewis\Play_DIALG_DOCLOUIS_RSLossLastStand_02	
	2964165079	Play_DIALG_DOCLOUIS_RSLossLastStand_03			\Doc Lewis\Play_DIALG_DOCLOUIS_RSLossLastStand_03	
	2977202121	Play_DIALG_DOCLOUIS_KingHippoFunTips_03			\Doc Lewis\Play_DIALG_DOCLOUIS_KingHippoFunTips_03	
	2977202123	Play_DIALG_DOCLOUIS_KingHippoFunTips_01			\Doc Lewis\Play_DIALG_DOCLOUIS_KingHippoFunTips_01	
	2977202126	Play_DIALG_DOCLOUIS_KingHippoFunTips_04			\Doc Lewis\Play_DIALG_DOCLOUIS_KingHippoFunTips_04	
	2994217865	Play_DIALG_DOCLOUIS_VonKaiserPunchTips_01			\Doc Lewis\Play_DIALG_DOCLOUIS_VonKaiserPunchTips_01	
	2994217866	Play_DIALG_DOCLOUIS_VonKaiserPunchTips_02			\Doc Lewis\Play_DIALG_DOCLOUIS_VonKaiserPunchTips_02	
	3036731378	Play_DIALG_DOCLOUIS_SandmanFunTips_05			\Doc Lewis\Play_DIALG_DOCLOUIS_SandmanFunTips_05	
	3036731379	Play_DIALG_DOCLOUIS_SandmanFunTips_04			\Doc Lewis\Play_DIALG_DOCLOUIS_SandmanFunTips_04	
	3036731380	Play_DIALG_DOCLOUIS_SandmanFunTips_03			\Doc Lewis\Play_DIALG_DOCLOUIS_SandmanFunTips_03	
	3036731381	Play_DIALG_DOCLOUIS_SandmanFunTips_02			\Doc Lewis\Play_DIALG_DOCLOUIS_SandmanFunTips_02	
	3036731382	Play_DIALG_DOCLOUIS_SandmanFunTips_01			\Doc Lewis\Play_DIALG_DOCLOUIS_SandmanFunTips_01	
	3076071384	Play_DIALG_DOCLOUIS_GreatTigerPuzzleTips_04			\Doc Lewis\Play_DIALG_DOCLOUIS_GreatTigerPuzzleTips_04	
	3076071389	Play_DIALG_DOCLOUIS_GreatTigerPuzzleTips_01			\Doc Lewis\Play_DIALG_DOCLOUIS_GreatTigerPuzzleTips_01	
	3076071390	Play_DIALG_DOCLOUIS_GreatTigerPuzzleTips_02			\Doc Lewis\Play_DIALG_DOCLOUIS_GreatTigerPuzzleTips_02	
	3076071391	Play_DIALG_DOCLOUIS_GreatTigerPuzzleTips_03			\Doc Lewis\Play_DIALG_DOCLOUIS_GreatTigerPuzzleTips_03	
	3180191016	Play_DIALG_DOCLOUIS_GlassJoeStunTips_02			\Doc Lewis\Play_DIALG_DOCLOUIS_GlassJoeStunTips_02	
	3238982339	Play_DIALG_DOCLOUIS_GlassJoe2PuzzleTips_05			\Doc Lewis\Play_DIALG_DOCLOUIS_GlassJoe2PuzzleTips_05	
	3238982340	Play_DIALG_DOCLOUIS_GlassJoe2PuzzleTips_02			\Doc Lewis\Play_DIALG_DOCLOUIS_GlassJoe2PuzzleTips_02	
	3238982343	Play_DIALG_DOCLOUIS_GlassJoe2PuzzleTips_01			\Doc Lewis\Play_DIALG_DOCLOUIS_GlassJoe2PuzzleTips_01	
	3252491952	Play_DIALG_DOCLOUIS_AranRyan2FunTips_01			\Doc Lewis\Play_DIALG_DOCLOUIS_AranRyan2FunTips_01	
	3252491954	Play_DIALG_DOCLOUIS_AranRyan2FunTips_03			\Doc Lewis\Play_DIALG_DOCLOUIS_AranRyan2FunTips_03	
	3252491955	Play_DIALG_DOCLOUIS_AranRyan2FunTips_02			\Doc Lewis\Play_DIALG_DOCLOUIS_AranRyan2FunTips_02	
	3261825960	Play_DIALG_DOCLOUIS_RSWinTitleDefended_04			\Doc Lewis\Play_DIALG_DOCLOUIS_RSWinTitleDefended_04	
	3261825961	Play_DIALG_DOCLOUIS_RSWinTitleDefended_05			\Doc Lewis\Play_DIALG_DOCLOUIS_RSWinTitleDefended_05	
	3261825962	Play_DIALG_DOCLOUIS_RSWinTitleDefended_06			\Doc Lewis\Play_DIALG_DOCLOUIS_RSWinTitleDefended_06	
	3261825963	Play_DIALG_DOCLOUIS_RSWinTitleDefended_07			\Doc Lewis\Play_DIALG_DOCLOUIS_RSWinTitleDefended_07	
	3261825965	Play_DIALG_DOCLOUIS_RSWinTitleDefended_01			\Doc Lewis\Play_DIALG_DOCLOUIS_RSWinTitleDefended_01	
	3261825966	Play_DIALG_DOCLOUIS_RSWinTitleDefended_02			\Doc Lewis\Play_DIALG_DOCLOUIS_RSWinTitleDefended_02	
	3261825967	Play_DIALG_DOCLOUIS_RSWinTitleDefended_03			\Doc Lewis\Play_DIALG_DOCLOUIS_RSWinTitleDefended_03	
	3297914168	Play_DIALG_DOCLOUIS_RSWinTitleReclaimed_10			\Doc Lewis\Play_DIALG_DOCLOUIS_RSWinTitleReclaimed_10	
	3298618361	Play_DIALG_DOCLOUIS_DonkeyKongFunTips_01			\Doc Lewis\Play_DIALG_DOCLOUIS_DonkeyKongFunTips_01	
	3298618362	Play_DIALG_DOCLOUIS_DonkeyKongFunTips_02			\Doc Lewis\Play_DIALG_DOCLOUIS_DonkeyKongFunTips_02	
	3298618363	Play_DIALG_DOCLOUIS_DonkeyKongFunTips_03			\Doc Lewis\Play_DIALG_DOCLOUIS_DonkeyKongFunTips_03	
	3298618364	Play_DIALG_DOCLOUIS_DonkeyKongFunTips_04			\Doc Lewis\Play_DIALG_DOCLOUIS_DonkeyKongFunTips_04	
	3298618365	Play_DIALG_DOCLOUIS_DonkeyKongFunTips_05			\Doc Lewis\Play_DIALG_DOCLOUIS_DonkeyKongFunTips_05	
	3314691746	Play_DIALG_DOCLOUIS_RSWinTitleReclaimed_09			\Doc Lewis\Play_DIALG_DOCLOUIS_RSWinTitleReclaimed_09	
	3314691747	Play_DIALG_DOCLOUIS_RSWinTitleReclaimed_08			\Doc Lewis\Play_DIALG_DOCLOUIS_RSWinTitleReclaimed_08	
	3314691752	Play_DIALG_DOCLOUIS_RSWinTitleReclaimed_03			\Doc Lewis\Play_DIALG_DOCLOUIS_RSWinTitleReclaimed_03	
	3314691753	Play_DIALG_DOCLOUIS_RSWinTitleReclaimed_02			\Doc Lewis\Play_DIALG_DOCLOUIS_RSWinTitleReclaimed_02	
	3314691754	Play_DIALG_DOCLOUIS_RSWinTitleReclaimed_01			\Doc Lewis\Play_DIALG_DOCLOUIS_RSWinTitleReclaimed_01	
	3314691756	Play_DIALG_DOCLOUIS_RSWinTitleReclaimed_07			\Doc Lewis\Play_DIALG_DOCLOUIS_RSWinTitleReclaimed_07	
	3314691757	Play_DIALG_DOCLOUIS_RSWinTitleReclaimed_06			\Doc Lewis\Play_DIALG_DOCLOUIS_RSWinTitleReclaimed_06	
	3314691758	Play_DIALG_DOCLOUIS_RSWinTitleReclaimed_05			\Doc Lewis\Play_DIALG_DOCLOUIS_RSWinTitleReclaimed_05	
	3314691759	Play_DIALG_DOCLOUIS_RSWinTitleReclaimed_04			\Doc Lewis\Play_DIALG_DOCLOUIS_RSWinTitleReclaimed_04	
	3316636200	Play_DIALG_DOCLOUIS_DiscoKid2FunTips_01			\Doc Lewis\Play_DIALG_DOCLOUIS_DiscoKid2FunTips_01	
	3316636202	Play_DIALG_DOCLOUIS_DiscoKid2FunTips_03			\Doc Lewis\Play_DIALG_DOCLOUIS_DiscoKid2FunTips_03	
	3316636203	Play_DIALG_DOCLOUIS_DiscoKid2FunTips_02			\Doc Lewis\Play_DIALG_DOCLOUIS_DiscoKid2FunTips_02	
	3358688666	Play_DIALG_DOCLOUIS_VonKaiserTellTips_03			\Doc Lewis\Play_DIALG_DOCLOUIS_VonKaiserTellTips_03	
	3382348900	Play_DIALG_DOCLOUIS_SuperMachoMan2PuzzleTips_01			\Doc Lewis\Play_DIALG_DOCLOUIS_SuperMachoMan2PuzzleTips_01	
	3382348903	Play_DIALG_DOCLOUIS_SuperMachoMan2PuzzleTips_02			\Doc Lewis\Play_DIALG_DOCLOUIS_SuperMachoMan2PuzzleTips_02	
	3395809896	Play_DIALG_DOCLOUIS_DonkeyKongPuzzleTips_01			\Doc Lewis\Play_DIALG_DOCLOUIS_DonkeyKongPuzzleTips_01	
	3395809899	Play_DIALG_DOCLOUIS_DonkeyKongPuzzleTips_02			\Doc Lewis\Play_DIALG_DOCLOUIS_DonkeyKongPuzzleTips_02	
	3452072584	Play_DIALG_DOCLOUIS_SodaPopinski2FunTips_03			\Doc Lewis\Play_DIALG_DOCLOUIS_SodaPopinski2FunTips_03	
	3452072585	Play_DIALG_DOCLOUIS_SodaPopinski2FunTips_02			\Doc Lewis\Play_DIALG_DOCLOUIS_SodaPopinski2FunTips_02	
	3452072586	Play_DIALG_DOCLOUIS_SodaPopinski2FunTips_01			\Doc Lewis\Play_DIALG_DOCLOUIS_SodaPopinski2FunTips_01	
	3452072591	Play_DIALG_DOCLOUIS_SodaPopinski2FunTips_04			\Doc Lewis\Play_DIALG_DOCLOUIS_SodaPopinski2FunTips_04	
	3518161481	Play_DIALG_DOCLOUIS_BaldBullPuzzleTips_01			\Doc Lewis\Play_DIALG_DOCLOUIS_BaldBullPuzzleTips_01	
	3583265046	Play_DIALG_DOCLOUIS_RSWinFun_08			\Doc Lewis\Play_DIALG_DOCLOUIS_RSWinFun_08	
	3583265047	Play_DIALG_DOCLOUIS_RSWinFun_09			\Doc Lewis\Play_DIALG_DOCLOUIS_RSWinFun_09	
	3583265048	Play_DIALG_DOCLOUIS_RSWinFun_06			\Doc Lewis\Play_DIALG_DOCLOUIS_RSWinFun_06	
	3583265049	Play_DIALG_DOCLOUIS_RSWinFun_07			\Doc Lewis\Play_DIALG_DOCLOUIS_RSWinFun_07	
	3583265050	Play_DIALG_DOCLOUIS_RSWinFun_04			\Doc Lewis\Play_DIALG_DOCLOUIS_RSWinFun_04	
	3583265051	Play_DIALG_DOCLOUIS_RSWinFun_05			\Doc Lewis\Play_DIALG_DOCLOUIS_RSWinFun_05	
	3583265052	Play_DIALG_DOCLOUIS_RSWinFun_02			\Doc Lewis\Play_DIALG_DOCLOUIS_RSWinFun_02	
	3583265053	Play_DIALG_DOCLOUIS_RSWinFun_03			\Doc Lewis\Play_DIALG_DOCLOUIS_RSWinFun_03	
	3583265055	Play_DIALG_DOCLOUIS_RSWinFun_01			\Doc Lewis\Play_DIALG_DOCLOUIS_RSWinFun_01	
	3600042737	Play_DIALG_DOCLOUIS_RSWinFun_10			\Doc Lewis\Play_DIALG_DOCLOUIS_RSWinFun_10	
	3706295001	Play_DIALG_DOCLOUIS_DonFlamenco2FunTips_04			\Doc Lewis\Play_DIALG_DOCLOUIS_DonFlamenco2FunTips_04	
	3706295004	Play_DIALG_DOCLOUIS_DonFlamenco2FunTips_01			\Doc Lewis\Play_DIALG_DOCLOUIS_DonFlamenco2FunTips_01	
	3706295007	Play_DIALG_DOCLOUIS_DonFlamenco2FunTips_02			\Doc Lewis\Play_DIALG_DOCLOUIS_DonFlamenco2FunTips_02	
	3734348949	Play_DIALG_DOCLOUIS_VonKaiser2PuzzleTips_03			\Doc Lewis\Play_DIALG_DOCLOUIS_VonKaiser2PuzzleTips_03	
	3734348951	Play_DIALG_DOCLOUIS_VonKaiser2PuzzleTips_01			\Doc Lewis\Play_DIALG_DOCLOUIS_VonKaiser2PuzzleTips_01	
	3745930639	Play_DIALG_DOCLOUIS_KingHippoRageAttackTips_01			\Doc Lewis\Play_DIALG_DOCLOUIS_KingHippoRageAttackTips_01	
	3962636428	Play_DIALG_DOCLOUIS_Sandman2FunTips_03			\Doc Lewis\Play_DIALG_DOCLOUIS_Sandman2FunTips_03	
	3962636429	Play_DIALG_DOCLOUIS_Sandman2FunTips_02			\Doc Lewis\Play_DIALG_DOCLOUIS_Sandman2FunTips_02	
	3962636430	Play_DIALG_DOCLOUIS_Sandman2FunTips_01			\Doc Lewis\Play_DIALG_DOCLOUIS_Sandman2FunTips_01	
	4026111261	Play_DIALG_DOCLOUIS_KeepItInTheRing			\Doc Lewis\Play_DIALG_DOCLOUIS_KeepItInTheRing	
	4060784672	Play_DIALG_DOCLOUIS_DiscoKidFunTips_01			\Doc Lewis\Play_DIALG_DOCLOUIS_DiscoKidFunTips_01	
	4060784674	Play_DIALG_DOCLOUIS_DiscoKidFunTips_03			\Doc Lewis\Play_DIALG_DOCLOUIS_DiscoKidFunTips_03	
	4060784675	Play_DIALG_DOCLOUIS_DiscoKidFunTips_02			\Doc Lewis\Play_DIALG_DOCLOUIS_DiscoKidFunTips_02	
	4060784676	Play_DIALG_DOCLOUIS_DiscoKidFunTips_05			\Doc Lewis\Play_DIALG_DOCLOUIS_DiscoKidFunTips_05	
	4161355486	Play_DIALG_DOCLOUIS_RSWinChampionsUnlock_01			\Doc Lewis\Play_DIALG_DOCLOUIS_RSWinChampionsUnlock_01	
	4179663009	Play_DIALG_DOCLOUIS_RSChallenge_01			\Doc Lewis\Play_DIALG_DOCLOUIS_RSChallenge_01	
	4179663010	Play_DIALG_DOCLOUIS_RSChallenge_02			\Doc Lewis\Play_DIALG_DOCLOUIS_RSChallenge_02	
	4179663011	Play_DIALG_DOCLOUIS_RSChallenge_03			\Doc Lewis\Play_DIALG_DOCLOUIS_RSChallenge_03	
	4212700409	Play_DIALG_DOCLOUIS_CornermanH2H_BMWinner_03			\Doc Lewis\Play_DIALG_DOCLOUIS_CornermanH2H_BMWinner_03	
	4212700411	Play_DIALG_DOCLOUIS_CornermanH2H_BMWinner_01			\Doc Lewis\Play_DIALG_DOCLOUIS_CornermanH2H_BMWinner_01	
	4212700412	Play_DIALG_DOCLOUIS_CornermanH2H_BMWinner_06			\Doc Lewis\Play_DIALG_DOCLOUIS_CornermanH2H_BMWinner_06	
	4212700413	Play_DIALG_DOCLOUIS_CornermanH2H_BMWinner_07			\Doc Lewis\Play_DIALG_DOCLOUIS_CornermanH2H_BMWinner_07	
	4212700414	Play_DIALG_DOCLOUIS_CornermanH2H_BMWinner_04			\Doc Lewis\Play_DIALG_DOCLOUIS_CornermanH2H_BMWinner_04	
	4212700415	Play_DIALG_DOCLOUIS_CornermanH2H_BMWinner_05			\Doc Lewis\Play_DIALG_DOCLOUIS_CornermanH2H_BMWinner_05	
	4250059032	Play_DIALG_DOCLOUIS_AranRyanFunTips_01			\Doc Lewis\Play_DIALG_DOCLOUIS_AranRyanFunTips_01	
	4250059034	Play_DIALG_DOCLOUIS_AranRyanFunTips_03			\Doc Lewis\Play_DIALG_DOCLOUIS_AranRyanFunTips_03	
	4250059035	Play_DIALG_DOCLOUIS_AranRyanFunTips_02			\Doc Lewis\Play_DIALG_DOCLOUIS_AranRyanFunTips_02	
	4277290086	Play_DIALG_DOCLOUIS_TutorialVideo_18			\Doc Lewis\Play_DIALG_DOCLOUIS_TutorialVideo_18	
	4277290088	Play_DIALG_DOCLOUIS_TutorialVideo_16			\Doc Lewis\Play_DIALG_DOCLOUIS_TutorialVideo_16	
	4277290089	Play_DIALG_DOCLOUIS_TutorialVideo_17			\Doc Lewis\Play_DIALG_DOCLOUIS_TutorialVideo_17	
	4277290090	Play_DIALG_DOCLOUIS_TutorialVideo_14			\Doc Lewis\Play_DIALG_DOCLOUIS_TutorialVideo_14	
	4277290091	Play_DIALG_DOCLOUIS_TutorialVideo_15			\Doc Lewis\Play_DIALG_DOCLOUIS_TutorialVideo_15	
	4277290092	Play_DIALG_DOCLOUIS_TutorialVideo_12			\Doc Lewis\Play_DIALG_DOCLOUIS_TutorialVideo_12	
	4277290093	Play_DIALG_DOCLOUIS_TutorialVideo_13			\Doc Lewis\Play_DIALG_DOCLOUIS_TutorialVideo_13	
	4277290094	Play_DIALG_DOCLOUIS_TutorialVideo_10			\Doc Lewis\Play_DIALG_DOCLOUIS_TutorialVideo_10	
	4277290095	Play_DIALG_DOCLOUIS_TutorialVideo_11			\Doc Lewis\Play_DIALG_DOCLOUIS_TutorialVideo_11	
	4294067648	Play_DIALG_DOCLOUIS_TutorialVideo_01			\Doc Lewis\Play_DIALG_DOCLOUIS_TutorialVideo_01	
	4294067650	Play_DIALG_DOCLOUIS_TutorialVideo_03			\Doc Lewis\Play_DIALG_DOCLOUIS_TutorialVideo_03	
	4294067651	Play_DIALG_DOCLOUIS_TutorialVideo_02			\Doc Lewis\Play_DIALG_DOCLOUIS_TutorialVideo_02	
	4294067652	Play_DIALG_DOCLOUIS_TutorialVideo_05			\Doc Lewis\Play_DIALG_DOCLOUIS_TutorialVideo_05	
	4294067653	Play_DIALG_DOCLOUIS_TutorialVideo_04			\Doc Lewis\Play_DIALG_DOCLOUIS_TutorialVideo_04	
	4294067654	Play_DIALG_DOCLOUIS_TutorialVideo_07			\Doc Lewis\Play_DIALG_DOCLOUIS_TutorialVideo_07	
	4294067655	Play_DIALG_DOCLOUIS_TutorialVideo_06			\Doc Lewis\Play_DIALG_DOCLOUIS_TutorialVideo_06	
	4294067656	Play_DIALG_DOCLOUIS_TutorialVideo_09			\Doc Lewis\Play_DIALG_DOCLOUIS_TutorialVideo_09	
	4294067657	Play_DIALG_DOCLOUIS_TutorialVideo_08			\Doc Lewis\Play_DIALG_DOCLOUIS_TutorialVideo_08	

Bus	ID	Name			Wwise Object Path	Notes
	229662655	Dialogue			\Default Work Unit\Master Control Bus\Dialogue	


Streamed Audio	ID	Name	Audio source file	Generated audio file	Wwise Object Path	Notes
	398287981	DIALG_DOCLOUIS_RSWonByDecision_02	D:\Project\Hippo\Audio\Wwise\.cache\Wii\Voices\English(US)\DIALG_DOCLOUIS_RSWonByDecision_02_298BB369.wav	398287981.wav	\Doc Lewis\Dialogue\DIALG_DOCLOUIS_RSWonByDecision_02	
	1001260839	DIALG_DOCLOUIS_VonKaiserFunTips_02	D:\Project\Hippo\Audio\Wwise\.cache\Wii\Voices\English(US)\DIALG_DOCLOUIS_VonKaiserFunTips_02_298BB369.wav	1001260839.wav	\Doc Lewis\Dialogue\DIALG_DOCLOUIS_VonKaiserFunTips_02	
	48853391	DIALG_DOCLOUIS_VonKaiserFunTips_01	D:\Project\Hippo\Audio\Wwise\.cache\Wii\Voices\English(US)\DIALG_DOCLOUIS_VonKaiserFunTips_01_298BB369.wav	48853391.wav	\Doc Lewis\Dialogue\DIALG_DOCLOUIS_VonKaiserFunTips_01	
	578041084	DIALG_DOCLOUIS_SuperMachoManFunTips_02	D:\Project\Hippo\Audio\Wwise\.cache\Wii\Voices\English(US)\DIALG_DOCLOUIS_SuperMachoManFunTips_02_298BB369.wav	578041084.wav	\Doc Lewis\Dialogue\DIALG_DOCLOUIS_SuperMachoManFunTips_02	
	180900945	DIALG_DOCLOUIS_SodaPopinski2PuzzleTips_02	D:\Project\Hippo\Audio\Wwise\.cache\Wii\Voices\English(US)\DIALG_DOCLOUIS_SodaPopinski2PuzzleTips_02_298BB369.wav	180900945.wav	\Doc Lewis\Dialogue\DIALG_DOCLOUIS_SodaPopinski2PuzzleTips_02	
